GEOID,statename,place,type,restrict_sf_permit,restrict_mf_permit,limit_sf_units,limit_mf_units,limit_mf_dwellings,limit_mf_dwelling_units,min_lot_size,open_space,inclusionary,half_acre_less,half_acre_more,one_acre_more,two_acre_more,max_den_cat1,max_den_cat2,max_den_cat3,max_den_cat4,max_den_cat5,council_nz,planning_nz,countybrd_nz,pubhlth_nz,site_plan_nz,env_rev_nz,council_rz,planning_rz,zoning_rz,countybrd_rz,countyzone_rz,townmeet_rz,env_rev_rz,total_nz,total_rz,adu,height_ft_median,height_ft_mode,height_st_median,height_st_mode,parking_median,parking_mode,mf_per,maxden5,maxden4,maxden3,maxden2,maxden1,sindex1,sindex2,sindex3,sindex4,sindex5,sindex6,sindex7,sindex8,height_st_median_sc,height_st_mode_sc,sindex9,sindex10,sindex11,sindex9_st,sindex10_st,zri,Geography,Geographic Area Name_x,Owner-occupied housing units with a mortgage,Mortgage Value Median (dollars),Only Second mortgage,Only Home equity loan,Both second mortgage and home equity loan,No second mortgage and no home equity loan,Home equity loan without a primary mortgage,"HOUSEHOLD INCOME Less than $10,000","HOUSEHOLD INCOME $10,000 to $24,999","HOUSEHOLD INCOME $25,000 to $34,999","HOUSEHOLD INCOME $35,000 to $49,999","HOUSEHOLD INCOME $50,000 to $74,999","HOUSEHOLD INCOME $75,000 to $99,999","HOUSEHOLD INCOME $100,000 to $149,999","HOUSEHOLD INCOME $150,000 or more",Median household income (dollars),Median Monthly Household Costs (dollars),Median Real Estate Taxes (dollars),Median Gross Rent Total,Median Gross Rent Total No bedroom,Median Gross Rent Total 1 bedroom,Median Gross Rent Total 2 bedroom,Median Gross Rent Total 3 bedroom,City Name,city,county_name,lat,lng,population,density
3771860,NC,Wendell,Town,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,20,20,3,3,2,2,0.454545455,0,0,1,0,0,0,1,3,2,3,3,1,1,42,42,20,2,0.454545455,-1.140654307,0.164805906,2.390837757,1600000US3771860,"Wendell town, North Carolina",2154,314100,13,119,0,1995,27,0,134,28,107,195,425,626,639,113526,1746,2414,1177,,706,1093,1342,Wendell,Wendell,Wake,35.7819,-78.3952,10575,587.8
3773660,NC,Whiteville,City,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,50,50,,,1,1,0.166666667,1,0,0,0,0,0,0,1,2,3,1,0,0,,,50,1,0.166666667,1.2388269,-0.882429958,1.305636202,1600000US3773660,"Whiteville city, North Carolina",473,134800,10,46,28,389,0,0,5,72,7,103,151,69,66,90067,1217,1523,753,,557,789,844,Whiteville,Whiteville,Columbus,34.3306,-78.7014,4761,330.7
3774020,NC,Wilkesboro,Town,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,30,30,,,2,2,0,1,0,0,0,0,0,1,1,2,3,1,0,1,,,30,2,0,-0.347493905,0.164805906,1.821208991,1600000US3774020,"Wilkesboro town, North Carolina",455,174400,9,103,0,334,9,15,7,33,52,29,49,170,100,114679,1307,1483,688,,,665,775,Wilkesboro,Wilkesboro,Wilkes,36.1424,-81.174,3674,220.7
3774220,NC,Williamston,Town,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,35,35,2,2,2,2,0.166666667,0,1,0,0,0,0,1,1,0,3,2,0,0,28,28,35,2,0.166666667,0.049086297,0.164805906,0.68443428,1600000US3774220,"Williamston town, North Carolina",739,96200,0,46,0,502,191,33,140,73,28,124,269,56,16,67813,897,1305,695,,423,663,941,Williamston,Williamston,Martin,35.8465,-77.0661,5224,447.1
3774440,NC,Wilmington,City,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,3,1,35,35,4,2,2,1,0.722222222,1,0,0,0,0,0,1,3,1,3,1,1,1,56,28,35,2,0.722222222,0.049086297,0.164805906,2.685181402,1600000US3774440,"Wilmington city, North Carolina",16052,320900,224,2021,62,13530,215,313,683,586,1200,2451,2438,3586,4795,106042,1801,2447,1213,741,1100,1238,1444,Wilmington,Wilmington,New Hanover,34.2099,-77.8866,268625,878.3
3775000,NC,WinstonSalem,City,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4,3,1,45,40,3.5,4,1.5,1,0.535714286,1,0,0,0,0,0,1,4,4,3,1,1,1,49,56,45,1.5,0.535714286,0.842246699,-0.358812026,4.264905961,1600000US3775000,"Winston-Salem city, North Carolina",34716,193300,399,3253,226,29852,986,1002,2085,2157,3703,5881,5368,7618,6902,86353,1334,1915,956,826,781,927,1182,Winston-Salem,Winston-Salem,Forsyth,36.1029,-80.261,427706,721.6
3775060,NC,Winterville,Town,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,81,12,,,2,1,0.6,0,0,1,0,0,0,1,1,2,3,3,0,0,,,81,2,0.6,3.697624148,0.164805906,1.131024191,1600000US3775060,"Winterville town, North Carolina",2991,199900,67,253,0,2657,14,25,93,225,372,456,416,899,505,96824,1533,1593,879,,494,809,1866,Winterville,Winterville,Pitt,35.5291,-77.4,10510,822.8
3775280,NC,Woodfin,Town,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,,,1,1,5,5,0.333333333,0,1,0,0,0,0,0,2,2,3,2,0,0,14,14,,5,0.333333333,,3.306513498,1.352744895,1600000US3775280,"Woodfin town, North Carolina",893,353300,12,54,0,827,0,0,30,31,51,194,146,179,262,99763,1725,2726,1358,,1149,1402,1630,Woodfin,Woodfin,Buncombe,35.6457,-82.5915,7901,331.9
3775820,NC,WrightsvilleBeach,Town,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,13.75,40,,,2,1,0,0,0,1,0,0,0,0,1,2,3,3,0,0,,,13.75,2,0,-1.636379559,0.164805906,0.615451401,1600000US3775820,"Wrightsville Beach town, North Carolina",503,1023900,5,90,10,340,58,9,5,12,37,53,36,79,272,196964,3879,5477,2013,,795,1966,2792,Wrightsville Beach,Wrightsville Beach,New Hanover,34.213,-77.798,2848,788.5
3806660,ND,Beulah,City,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,40,40,1,1,1,1,0.666666667,0,1,0,0,0,0,0,3,2,3,2,0,1,14,14,40,1,0.666666667,0.445666498,-0.882429958,1.744945988,1600000US3806660,"Beulah city, North Dakota",480,287400,0,15,3,462,0,0,6,0,12,37,81,177,167,133764,1997,2512,1051,,,1004,1362,Beulah,Beulah,Mercer,47.2665,-101.7734,3063,484.3
3807200,ND,Bismarck,City,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,50,50,2,2,2,1,0.1,1,0,0,0,0,0,0,3,3,3,1,0,1,28,28,50,2,0.1,1.2388269,0.164805906,2.485879543,1600000US3807200,"Bismarck city, North Dakota",11755,296600,210,1315,43,9985,202,163,224,180,780,1730,1787,3711,3180,111209,1817,2967,969,716,790,951,1284,Bismarck,Bismarck,Burleigh,46.8143,-100.7694,99433,820.3
3819420,ND,DevilsLake,City,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,2.5,2.5,2,2,0.4,0,1,0,0,0,0,0,3,2,3,2,0,1,35,35,35,2,0.4,0.049086297,0.164805906,1.744945988,1600000US3819420,"Devils Lake city, North Dakota",673,183100,0,48,0,625,0,0,0,19,99,60,180,217,98,98806,1319,2165,664,423,491,682,1093,Devils Lake,,,,,,
3819620,ND,Dickinson,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,50,40,,,2,2,0.230769231,1,0,0,0,0,0,1,4,2,3,1,0,1,,,50,2,0.230769231,1.2388269,0.164805906,2.99781227,1600000US3819620,"Dickinson city, North Dakota",3488,266600,38,226,0,3155,69,16,133,42,220,573,540,1122,842,107250,1720,2457,974,927,776,947,1334,Dickinson,Dickinson,Stark,46.8918,-102.7925,25116,734.6
3825700,ND,Fargo,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,,,1,1,0.428571429,1,0,0,0,0,0,1,4,2,3,1,0,0,,,35,1,0.428571429,0.049086297,-0.882429958,2.99781227,1600000US3825700,"Fargo city, North Dakota",16246,254000,247,1703,35,13961,300,107,470,415,949,2416,2062,4970,4857,114125,1677,3264,900,674,789,923,1220,Fargo,Fargo,Cass,46.8651,-96.8292,228364,968.3
3849900,ND,Mandan,City,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,35,35,2.5,2.5,1,1,0.75,0,1,0,0,0,0,0,3,3,3,2,0,1,35,35,35,1,0.75,0.049086297,-0.882429958,2.140787143,1600000US3849900,"Mandan city, North Dakota",4020,263200,154,175,0,3502,189,29,75,120,326,487,629,1407,947,107661,1602,2858,979,1120,888,926,1252,Mandan,Mandan,Morton,46.829,-100.887,24049,686.9
3853380,ND,Minot,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,65,65,2.5,3,2,2,0.4,1,0,0,0,0,0,1,2,2,3,1,0,1,35,42,65,2,0.4,2.428567504,0.164805906,2.213410084,1600000US3853380,"Minot city, North Dakota",7435,255300,222,333,0,6818,62,107,233,179,467,854,1690,2060,1845,103531,1707,2928,937,770,752,958,1188,Minot,Minot,Ward,48.2375,-101.278,48038,670
3886220,ND,Williston,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,0,45,35,10,10,2,2,0.153846154,1,0,0,0,0,0,1,2,3,3,1,0,0,140,140,45,2,0.153846154,0.842246699,0.164805906,2.60925124,1600000US3886220,"Williston city, North Dakota",3077,267400,85,31,24,2883,54,0,40,150,70,337,377,742,1361,144964,1635,1841,1095,1003,942,1089,1300,Williston,Williston,Williams,48.1814,-103.6364,27783,462.5
3901000,OH,Akron,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,2,2,1,1,0.5,1,0,0,0,0,0,1,1,2,3,1,0,0,28,28,35,1,0.5,0.049086297,-0.882429958,1.821208991,1600000US3901000,"Akron city, Ohio",25038,107300,635,2172,66,21629,536,644,2076,1524,3300,5362,4509,4844,2779,73139,1074,1974,887,701,672,874,1070,Akron,Akron,Summit,41.0798,-81.5219,541945,1186.2
3901672,OH,Amberley,Village,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,2,0,35,35,2.5,2.5,3.5,3,0,0,0,0,0,1,0,0,3,2,2,5,0,0,35,35,35,3.5,0,0.049086297,1.735659702,0.554053721,1600000US3901672,"Amberley village, Ohio",1002,429200,30,129,0,814,29,12,19,11,13,71,174,194,508,151591,2412,7990,1738,,,,,Amberley,Amberley,Hamilton,39.2035,-84.4283,3824,423.9
3903086,OH,Aurora,City,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,2,4,0,10,10,2,3,2,1,0.1,0,0,0,1,0,0,0,4,2,4,4,0,0,28,42,10,2,0.1,-1.93381471,0.164805906,1.602577346,1600000US3903086,"Aurora city, Ohio",3815,384500,24,746,0,2898,147,25,31,80,125,187,504,749,2114,160110,2421,5396,1690,,1395,1701,2346,Aurora,Aurora,Portage,41.3118,-81.345,17227,290.3
3903352,OH,Avon,City,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,40,30,,,2,1,0.142857143,1,0,0,0,0,0,1,3,2,2,1,0,0,,,40,2,0.142857143,0.445666498,0.164805906,2.449996111,1600000US3903352,"Avon city, Ohio",5046,394800,76,969,0,3925,76,14,81,206,98,385,230,925,3107,177860,2456,6349,1364,,1388,1387,1188,Avon,Avon,Lorain,41.4485,-82.0187,24822,461
3903464,OH,AvonLake,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,35,35,1,1,2,2,0.642857143,1,0,0,0,0,0,1,1,2,2,1,0,0,14,14,35,2,0.642857143,0.049086297,0.164805906,1.665593925,1600000US3903464,"Avon Lake city, Ohio",6188,316800,132,1167,0,4722,167,167,256,201,396,657,605,1632,2274,123598,1831,4668,1274,,367,1385,1536,Avon Lake,Avon Lake,Lorain,41.4944,-82.0159,25220,874.9
3903828,OH,Barberton,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,0,35,35,3,3,1,1,0.216216216,1,0,0,0,0,0,1,2,3,3,1,0,0,42,42,35,1,0.216216216,0.049086297,-0.882429958,2.60925124,1600000US3903828,"Barberton city, Ohio",4054,115700,39,470,25,3409,111,8,163,319,462,1164,678,814,446,71807,1041,1658,766,683,625,765,987,Barberton,Barberton,Summit,41.0095,-81.6037,25167,1077.7
3904416,OH,Bay,City,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,0,24,18,2.5,35,1.5,1,0.6,1,0,0,0,0,0,1,3,1,3,1,1,0,35,490,24,1.5,0.6,-0.823390146,-0.358812026,2.685181402,1600000US3904416,"Bay Village city, Ohio",3867,321900,75,589,9,2998,196,46,44,79,152,343,492,911,1800,141104,2043,7424,1125,339,763,1439,1534,Bay Village,Bay Village,Cuyahoga,41.4851,-81.9317,16047,1357
3904500,OH,Beachwood,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,30,25,4.5,6,2,2,0.666666667,0,1,0,0,0,0,1,2,1,2,2,0,0,63,84,30,2,0.666666667,-0.347493905,0.164805906,1.316861462,1600000US3904500,"Beachwood city, Ohio",2037,366600,27,414,0,1566,30,16,17,73,51,213,202,463,1002,145438,2417,6491,1903,,1779,1925,,Beachwood,Beachwood,Cuyahoga,41.4759,-81.503,13846,1015.6
3905424,OH,Belpre,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,0,35,35,3,2,1.5,1.5,0,0,0,1,0,0,0,0,1,1,2,3,0,0,42,28,35,1.5,0,0.049086297,-0.358812026,0.06399518,1600000US3905424,"Belpre city, Ohio",1062,130400,0,172,0,864,26,31,35,83,213,208,250,154,88,66750,1105,1203,797,829,642,777,1106,Belpre,Belpre,Washington,39.2815,-81.5972,6690,741.2
3905690,OH,Berea,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,35,35,2,2,2,1,0.5,1,0,0,0,0,0,1,2,2,2,1,0,0,28,28,35,2,0.5,0.049086297,0.164805906,2.057795018,1600000US3905690,"Berea city, Ohio",3302,179000,46,411,15,2653,177,100,126,221,295,418,612,817,713,94167,1458,3856,997,768,770,1100,1329,Berea,Berea,Cuyahoga,41.3696,-81.8641,18550,1260.9
3907972,OH,BowlingGreen,City,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,25,20,,,2,2,0.545454545,1,0,0,0,0,0,0,2,2,3,1,0,0,,,25,2,0.545454545,-0.744074106,0.164805906,1.697837295,1600000US3907972,"Bowling Green city, Ohio",2621,220500,33,416,0,2071,101,33,85,54,232,421,522,535,739,97034,1447,2570,823,619,635,889,1143,Bowling Green,Bowling Green,Wood,41.3776,-83.6495,30157,905.2
3909064,OH,BroadviewHeights,City,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,0,25,35,3,3,2,2,0.5,0,1,0,0,0,0,0,2,1,3,2,0,0,42,42,25,2,0.5,-0.744074106,0.164805906,0.956903739,1600000US3909064,"Broadview Heights city, Ohio",4477,286900,63,567,0,3729,118,37,140,52,268,421,812,923,1824,125072,1905,6147,1038,,939,1039,1195,Broadview Heights,Broadview Heights,Cuyahoga,41.3196,-81.6779,19815,587
3909246,OH,Brooklyn,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,2,2,2,2,0.5,1,0,0,0,0,0,1,1,2,3,1,0,0,28,28,35,2,0.5,0.049086297,0.164805906,1.821208991,1600000US3909246,"Brooklyn city, Ohio",1341,146300,48,58,0,1155,80,23,101,72,103,305,288,263,186,82128,1188,2772,940,3197,786,1054,1079,Brooklyn,Brooklyn,Cuyahoga,41.4349,-81.7497,11259,1022.6
3909680,OH,Brunswick,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,3,3,0,35,35,2,2,2,2,0.222222222,1,0,0,0,0,0,1,4,3,3,1,0,0,28,28,35,2,0.222222222,0.049086297,0.164805906,3.393653426,1600000US3909680,"Brunswick city, Ohio",7646,220400,83,982,9,6308,264,145,205,153,389,1190,1679,2220,1665,101140,1483,2953,1100,593,900,1106,1322,Brunswick,Brunswick,Medina,41.2465,-81.8198,35304,1049.3
3910800,OH,Cadiz,Village,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,25,25,2.5,2.5,1,1,0.166666667,0,0,1,0,0,0,0,1,2,3,3,0,0,35,35,25,1,0.166666667,-0.744074106,-0.882429958,0.615451401,1600000US3910800,"Cadiz village, Ohio",446,113600,0,24,0,403,19,0,121,26,45,55,54,105,40,63750,1108,1305,645,,,631,924,Cadiz,Cadiz,Harrison,40.2644,-80.998,3074,135.1
3911304,OH,CanalFulton,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,35,35,2,2,2,2,0.266666667,1,0,0,0,0,0,1,1,1,1,1,0,0,28,28,35,2,0.266666667,0.049086297,0.164805906,1.114137704,1600000US3911304,"Canal Fulton city, Ohio",932,169400,0,106,15,794,17,0,49,120,43,102,247,182,189,90814,1243,2145,870,,785,880,1183,Canal Fulton,Canal Fulton,Stark,40.8895,-81.5882,5315,601.6
3911332,OH,CanalWinchester,Village,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,1,35,35,2,2,1,1,0.545454545,0,0,1,0,0,0,1,3,1,2,3,0,1,28,28,35,1,0.545454545,0.049086297,-0.882429958,1.363970155,1600000US3911332,"Canal Winchester city, Ohio",2343,270500,59,217,0,2048,19,0,126,19,54,224,202,833,885,129476,1788,4901,1525,933,277,1653,1329,Canal Winchester,Canal Winchester,Franklin,39.8437,-82.8126,9357,460.4
3913190,OH,Centerville,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,18,16,1,1,3,1,0.555555556,0,0,0,1,0,0,1,4,2,2,4,0,1,14,14,18,3,0.555555556,-1.299286388,1.21204177,1.806920003,1600000US3913190,"Centerville city, Ohio",4854,243700,34,439,21,4107,253,133,102,305,298,559,570,1324,1563,117629,1679,4691,1078,,871,1102,1430,Centerville,Centerville,Montgomery,39.6339,-84.1449,24510,862.3
3915000,OH,Cincinnati,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,1,25,25,2,2,1,1,0.384615385,1,0,0,0,0,0,1,1,1,2,1,0,1,28,28,25,1,0.384615385,-0.744074106,-0.882429958,1.26975277,1600000US3915000,"Cincinnati city, Ohio",36871,208100,909,3608,107,31766,481,814,1646,1347,3261,5722,5335,7485,11261,101907,1505,3071,893,724,764,966,1150,Cincinnati,Cincinnati,Hamilton,39.1413,-84.506,1692702,1530.6
3916000,OH,Cleveland,City,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,20,10,2,1,2,1,0.666666667,1,0,0,0,0,0,0,1,2,3,1,1,0,28,14,20,2,0.666666667,-1.140654307,0.164805906,1.781047582,1600000US3916000,"Cleveland city, Ohio",35997,101400,873,2332,165,31347,1280,1884,3562,2958,4859,6822,5645,5677,4590,67621,1122,1959,851,648,695,866,1007,Cleveland,Cleveland,Cuyahoga,41.4764,-81.6805,1680247,1839.6
3916014,OH,ClevelandHeights,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,1,40,45,2.25,2.5,2,2,0.777777778,1,0,0,0,0,0,0,1,1,3,1,0,1,31.5,35,40,2,0.777777778,0.445666498,0.164805906,0.909795046,1600000US3916014,"Cleveland Heights city, Ohio",7063,170100,123,855,99,5654,332,88,414,252,521,1047,1050,1586,2105,102957,1643,5088,1091,843,862,1139,1352,Cleveland Heights,Cleveland Heights,Cuyahoga,41.5113,-81.5636,45002,2154.3
3917036,OH,Columbiana,City,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,0,40,35,,,2,2,0.166666667,1,0,0,0,0,0,0,4,1,3,1,0,0,,,40,2,0.166666667,0.445666498,0.164805906,2.086398326,1600000US3917036,"Columbiana city, Ohio",1206,194700,22,289,0,882,13,12,65,55,32,78,263,227,474,110671,1358,1943,661,,554,669,774,Columbiana,Columbiana,Columbiana,40.8872,-80.6757,6688,424.6
3918000,OH,Columbus,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,0,35,35,3,5,3,1,0.55,1,0,0,0,0,0,1,1,3,2,1,1,0,42,70,35,3,0.55,0.049086297,1.21204177,2.53684646,1600000US3918000,"Columbus city, Ohio",120705,221200,2053,12429,547,103434,2242,2356,4761,5372,10361,18974,20098,31013,27770,97642,1505,3192,1161,922,1002,1200,1274,Columbus,Columbus,Franklin,39.9862,-82.9855,1572546,1581
3918812,OH,Cortland,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,0,,,,,1,2,0.333333333,0,0,0,1,0,0,0,1,1,3,4,0,0,,,,1,0.333333333,,-0.882429958,-0.125482154,1600000US3918812,"Cortland city, Ohio",1522,210000,36,241,0,1166,79,16,70,30,67,505,166,383,285,86429,1382,3018,664,,525,726,,Cortland,Cortland,Trumbull,41.3319,-80.7195,7073,630.6
3921000,OH,Dayton,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,3,0,40,40,2,3,2,2,0.5,1,0,0,0,0,0,1,2,1,3,1,0,0,28,42,40,2,0.5,0.445666498,0.164805906,1.817568929,1600000US3921000,"Dayton city, Ohio",15212,102800,329,784,0,13586,513,413,1384,1064,1725,3338,2486,2939,1863,72170,1057,1841,830,611,639,848,1004,Dayton,Dayton,Montgomery,39.7805,-84.2003,668825,950
3921602,OH,Delphos,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,0,35,35,3,2.5,,,0.5,0,1,0,0,0,0,1,1,3,3,2,0,0,42,35,35,,0.5,0.049086297,,1.871957746,1600000US3921602,"Delphos city, Ohio",1225,112200,125,115,0,970,15,0,75,139,87,204,289,281,150,83858,968,1053,844,,735,707,924,Delphos,Delphos,Allen,40.8465,-84.3368,7153,831.3
3922694,OH,Dublin,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,24,35,2,1,2,1,0.1875,0,0,1,0,0,0,1,2,3,3,3,0,1,28,14,24,2,0.1875,-0.823390146,0.164805906,1.919066439,1600000US3922694,"Dublin city, Ohio",9278,486800,236,1687,99,7078,178,51,50,62,133,300,429,1794,6459,195873,3001,10000,1541,1088,1291,1613,2376,Dublin,Dublin,Franklin,40.1112,-83.1454,48893,764.9
3923618,OH,Eastlake,City,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,0,35,35,2.75,2.5,2,2,0.444444444,0,0,1,0,0,0,0,4,1,3,3,0,0,38.5,35,35,2,0.444444444,0.049086297,0.164805906,1.396213525,1600000US3923618,"Eastlake city, Ohio",4007,155600,57,370,0,3327,253,42,257,340,445,823,759,789,552,77718,1280,2617,939,754,854,953,1324,Eastlake,Eastlake,Lake,41.6581,-81.4322,17625,1062.2
3925452,OH,Enon,Village,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,25,25,2,2,2,1,0.352941176,1,0,0,0,0,0,1,4,2,3,1,0,1,28,28,25,2,0.352941176,-0.744074106,0.164805906,2.99781227,1600000US3925452,"Enon village, Ohio",496,193300,8,64,0,419,5,5,10,19,36,127,89,81,129,91563,1497,3229,731,,639,950,981,Enon,Enon,Clark,39.8649,-83.9331,2509,748.6
3925802,OH,Evendale,Village,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,45,45,0.75,0.5,2,1,0,0,0,0,0,1,0,0,3,2,3,5,0,0,10.5,7,45,2,0,0.842246699,0.164805906,0.709668787,1600000US3925802,"Evendale village, Ohio",503,405000,10,85,0,393,15,4,0,12,8,12,44,103,320,174375,2430,5000,1750,,,,,Evendale,Evendale,Hamilton,39.2509,-84.4268,2663,215.6
3925914,OH,Fairborn,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,,,1,1,0.666666667,1,0,0,0,0,0,1,1,2,3,1,0,0,,,35,1,0.666666667,0.049086297,-0.882429958,1.821208991,1600000US3925914,"Fairborn city, Ohio",4509,163500,76,263,11,4093,66,90,140,239,471,863,683,1092,931,90739,1259,2493,937,739,733,953,1099,Fairborn,Fairborn,Greene,39.801,-84.0094,34494,914.1
3926166,OH,Fairlawn,City,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,35,35,2.5,2.5,2,1,0.32,0,0,1,0,0,0,1,2,2,2,3,0,0,35,35,35,2,0.32,0.049086297,0.164805906,1.367610217,1600000US3926166,"Fairlawn city, Ohio",1894,219600,0,284,0,1577,33,0,52,14,68,342,479,460,479,99608,1421,2775,958,,1082,897,2114,Fairlawn,Fairlawn,Summit,41.1271,-81.6216,7697,651
